[    1020ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[    1031ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[    1034ms] [LOG] %c%s%c [obtenerTodosPlatos] Usuario: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77462ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77462ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77462ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77464ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   77601ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   77657ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77657ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77657ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77797ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   77858ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77858ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   77859ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78000ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   78064ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78064ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78064ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78205ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   78258ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78259ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78259ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78406ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   78456ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78457ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78457ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78657ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78658ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78658ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78659ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   78804ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   78859ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78859ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   78859ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79005ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   79072ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79072ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79072ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79224ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   79292ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79292ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79293ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79438ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   79492ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79492ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79492ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79637ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   79693ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79694ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79694ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79837ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
[   79900ms] [WARNING] %c%s%c Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server. background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79900ms] [LOG] %c%s%c [obtenerTodosPlatos] Session: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   79900ms] [LOG] %c%s%c [obtenerTodosPlatos] User: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   admin@ekitchen.com ID: 0cdc3557-538f-4455-a7d1-98eaf41b43f2 Error: null @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:2477
[   80044ms] [ERROR] %c%s%c [obtenerTodosPlatos] DB Error: background: #e6e6e6;background: light-dark(rgba(0,0,0,0.1), rgba(255,255,255,0.25));color: #000000;color: light-dark(#000000, #ffffff);border-radius: 2px  Server   {code: 42P17, details: null, hint: null, message: infinite recursion detected in policy for relation "perfiles"} @ http://localhost:3000/_next/static/chunks/node_modules_next_dist_115brz8._.js:3318
